,Id,path,speakerId,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange,rolloff_mean,rolloff_std,flux_mean,flux_std,centroid_mean,centroid_std,zcr_mean,zcr_std,duration,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11
124,124,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/1dbb4d90-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4299.845310899078,1339.5441650461628,1.4806075,2.54747,2160.1418311975053,1137.4816923685253,0.10270078752838484,0.303567679059274,2.8160090702947844,-375.12582,67.246544,-12.379775,38.469105,-5.9684258,16.384136,-13.123848,-0.11361371,5.67557,6.837369,-6.1316314,-14.070825,-4.2147303,-14.32339,-5.1356997,-4.206725,1.7214202,-10.642106,-4.101596,-5.5842576,-6.117327,2.2701128,-8.296547,-1.6517949,-4.773296,-0.09604355,-4.230056,-3.3539011,-3.3952372,-6.7843356,2.835395,-1.8299607,-1.5387169,3.0073955,5.0888705,-3.744945,-2.4889302,-1.260559,-4.390021,1.7826751,0.08795404,-0.8986274,-1.9534553,-0.37031537,-1.4429164,-0.6392889,0.4636949,-1.2944015,-2.0005107,-1.5974373,0.08561904,0.12123043,0.15008786,0.16445814,0.13400514,0.17540976,0.1360554,0.32949945,0.45003384,0.27496448,0.471015,0.31807494
125,125,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/6a3befa0-4594-11e9-9600-8f19ade2128c.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,4409.346745523174,1628.5684751209237,1.2401966,1.7677029,2293.734643469598,929.0186970538977,0.18532296995061892,0.38855934779554707,2.048027210884354,-528.4104,74.35718,-13.261541,34.58469,15.234247,0.49084142,-0.37351787,-12.6209,-13.246703,1.3399934,-2.1023648,-4.5789824,3.2029817,-1.8398345,4.25655,3.2073882,-6.708723,-3.247786,4.56704,-1.3160532,-3.3240552,2.4629996,-2.9632578,-3.8535624,-3.659592,-3.4782526,-2.5941339,-3.5011299,-1.3182982,-1.1384434,-2.5424807,-1.9217998,-0.45239884,-2.3808353,-1.7408713,-1.5410805,-1.8373377,-0.2954691,-1.2033758,-1.1159523,-1.7271878,-2.6500735,-2.4341116,-0.607226,-1.1037122,-2.0342176,-1.3579121,-2.3334568,-1.284189,-1.0524918,0.18080986,0.18945616,0.16512507,0.25829852,0.30492887,0.37890378,0.34221402,0.29885235,0.247424,0.30511284,0.31775248,0.23261546
126,126,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/e1dd5fd0-45cb-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,3,0,0,0,0,1663.9933648510514,2121.4289515023797,0.8088649,1.9490389,886.9213283919454,1061.9454847810364,0.056755914747008265,0.2313756272562834,2.4746938775510205,-434.87497,81.827324,-4.2356963,-9.455206,1.6375194,0.5483826,0.7561632,-3.1698437,-2.5799925,-0.6651432,-2.2721915,0.5816399,-1.296727,-5.7493925,-1.144446,0.18321517,-4.654675,-3.106874,0.6004416,-3.1011245,-7.1890492,-2.3186417,0.6074107,-3.6703668,-1.9229785,0.087345175,-4.351668,-2.7149699,0.1151584,-3.6375875,-4.05868,-1.1032416,-0.8517789,-1.730304,-1.8997048,-1.1048981,-1.7477721,-3.1951265,-1.560078,-0.53246623,-1.8147298,-1.432538,-1.336973,-2.3392937,-2.1221476,-1.8624109,-1.9976017,-2.2700732,-1.7911713,-0.5545352,0.24498674,0.13899681,0.11497274,0.13203482,0.13685185,0.12657821,0.18358037,0.2693798,0.39642364,0.44989592,0.44647342,0.3417109
127,127,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/f0c6a3d0-459e-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,4463.3383261190875,1732.014453523505,1.4079483,1.7944607,2229.464606977206,919.3634985393401,0.17790237291738634,0.3824305409191969,1.7067120181405895,-586.69006,98.67528,-3.3066084,45.22978,-15.486909,3.8742433,1.0376303,-0.08435719,-19.254766,-2.1804638,9.588354,2.0284119,7.970445,-7.3875337,2.6022658,-3.9138913,-1.4532466,-1.5119339,-0.034133065,-2.1771178,-7.2685637,0.26616693,-2.9602227,2.199103,-4.691427,-0.9880124,-1.5122831,-3.3322465,1.8269278,-1.1257877,-2.7613697,-4.795222,3.757279,-1.3185118,-2.5961113,-0.117604345,-2.0318923,-1.9202929,-1.3706613,1.7157142,-3.815515,-3.2557886,-2.5203927,-0.26022673,0.50639194,-0.58749676,-0.28995958,-1.9808412,-0.46755347,-1.9467367,0.3385594,0.29099515,0.2609171,0.27816117,0.22751631,0.26913965,0.3413316,0.263047,0.17681251,0.22991714,0.31888872,0.27579084
128,128,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/481e1840-45c0-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,3,0,0,0,0,1019.1063376034008,1654.7403624740055,0.9338422,1.9840846,619.5900185817395,1032.8991551833822,0.044915899395280026,0.20711943746735387,3.1573242630385487,-457.2513,84.475555,10.166466,14.137153,13.620102,-2.8839347,-1.5475426,-3.6427822,-12.523029,-2.9465683,7.5298553,1.4529271,-2.5927808,-1.330565,-2.4419394,-5.5792265,-6.059684,-4.2130694,-4.7039323,-6.112858,-5.462446,-2.6600873,-3.3864303,-4.865075,-1.86286,-1.4180727,-3.9209936,-4.390677,-2.0197718,-0.9221719,-3.1762664,-2.7198317,-1.2129296,-2.2250764,-1.9631042,-1.3521917,-2.8147094,-3.1151354,-1.6718259,-2.6785681,-3.018296,-1.20283,-2.6897707,-4.2620735,-3.208259,-2.3130164,-2.3305714,-2.8741868,-2.5471935,-2.0200174,0.20718758,0.096510924,0.08903843,0.11169679,0.12210655,0.15875399,0.19048986,0.30161715,0.40996018,0.33622295,0.3650807,0.29886052
129,129,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/6ad86710-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4250.403424605583,1603.08562728684,1.8411213,2.7471385,2342.977962538643,1333.1890603305508,0.12961943627218372,0.33588426282376643,2.389342403628118,-344.87604,79.94811,-12.291808,46.65781,-16.201141,21.293367,-20.024109,1.6743693,8.114888,3.993527,-6.296018,-13.46414,-2.266286,-12.023568,0.24954367,-5.2047772,1.8485906,-8.047468,-4.2237787,-8.01079,-4.376096,0.38881648,-11.5725355,-0.31463084,-7.338715,-0.5623626,-2.900403,-3.0663636,-3.706042,-4.979908,5.342276,0.39181295,-0.97297734,2.4651685,3.6422873,-4.5972733,1.0457847,-1.0469097,-4.9407244,1.1441567,-1.3336076,-0.7594598,-0.9406855,-1.4846234,-3.909044,-1.3424697,-0.9342972,0.54444784,-1.2395409,-3.495945,0.14658189,0.115646705,0.11638996,0.15461472,0.1454877,0.15879652,0.11935882,0.28266636,0.4482923,0.40941814,0.39215025,0.39491054
130,130,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/778b37b0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4382.369755091292,1481.3482120245342,1.5425403,2.878361,2196.317570824769,1067.9119095735798,0.10950198188622423,0.3122679904332387,2.048027210884354,-392.38992,66.19381,5.917088,52.27525,-5.31185,15.678272,-6.410555,2.5968215,1.3026435,0.26995838,-6.800564,-13.438246,-3.8763092,-9.751533,-4.0503035,-5.8806467,1.7203189,-6.1394777,-3.539251,-5.954074,-3.7817774,-0.82842135,-8.074815,-2.2780542,-5.420737,1.4415001,-5.814855,-2.839991,-2.5412169,-5.554726,4.5549564,0.5863959,-0.24695098,3.0160882,5.1445646,-4.0221515,-1.4624121,-0.52052516,-3.7191334,0.91328233,-0.21269049,-1.3314208,-2.3808775,0.46844885,-1.9061913,-1.2102159,-1.3978057,-2.1644576,-1.7714164,-1.9772387,0.16745311,0.17079249,0.16173983,0.21547762,0.14806493,0.15375192,0.16149734,0.3552592,0.56116146,0.3817725,0.27544215,0.2321192
131,131,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/d6fb81d0-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,3,0,0,0,0,954.9342256433823,1458.555146445208,0.8477464,1.87646,476.03842891070747,691.4507624557407,0.032649383058366836,0.1777171934402377,1.962721088435374,-453.29935,93.84583,-1.7409025,4.809755,13.396447,-4.4890184,-5.396583,-3.0144129,-4.9000773,-2.1063535,0.5626196,-0.28975528,-2.4271178,-1.3132746,-0.3100933,-3.6302257,-4.267698,-2.2659335,-3.2807298,-4.949946,-4.727485,-3.7324765,-3.3513298,-3.2392175,-3.1292925,-2.3962567,-1.524814,-2.7085814,-2.705401,-1.2859888,-1.9351645,-1.4666858,-0.7822775,-2.176232,-1.7240533,-1.3213209,-2.9859562,-2.712291,-1.7074776,-2.0662346,-2.3040824,-2.399622,-1.8479632,-1.7468404,-3.0755665,-3.283037,-2.2943685,-1.7150074,-1.7389927,-1.7317232,0.12667054,0.12382254,0.12239132,0.13384777,0.15658668,0.12836368,0.15154576,0.21402797,0.4995459,0.4956137,0.42033288,0.2082775
132,132,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/eabe4910-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,3450.0498046875,1779.9360030800965,1.7922931,1.8984607,1850.6796294282567,1169.3502095110516,0.1426462483269034,0.34971173295324653,2.304036281179138,-463.03604,110.80745,-17.716412,67.92458,17.693209,2.741949,-11.040559,-20.275536,-17.18991,-2.6962495,-5.062923,-8.370215,3.9635627,-11.038383,-2.9508297,-4.669105,-8.327933,-1.0590067,0.6568108,-4.5190344,-8.681674,-2.1196961,-4.49563,-0.3653235,-1.4864259,-1.4542482,-0.5987675,-3.4497344,-0.63466734,-2.6525788,-3.3649194,-2.4054315,-1.2564588,-3.5574405,-2.59114,-3.2500293,-3.3051429,-0.7023752,-2.5613794,-2.384611,-1.6189069,-1.202815,-4.1969905,-1.5897653,-2.2865922,-4.042017,0.46555045,-1.6250823,-2.1990657,-2.4217765,0.17807674,0.26483345,0.23575458,0.14990956,0.17767544,0.37777734,0.4993854,0.4523448,0.20205979,0.14698459,0.16333947,0.14998753
133,133,dsl_data/audio/speakers/7B4XmNppyrCK977p/fa3f0d50-45c9-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,3,0,0,0,1,3886.8376079358554,2124.0925010288943,0.942056,2.541328,2154.6786979076946,1188.5246483272463,0.21709240528030174,0.4122660462006481,2.6453514739229025,-616.57715,66.83596,-20.52904,12.227472,7.042941,-14.6824875,-4.185117,-2.5576196,-7.439764,-0.13574313,-4.3592386,-6.6266084,-1.8925297,-3.2327828,-1.2887659,-5.940935,-7.4476447,-5.2892423,-3.6048403,-3.5278687,-6.716982,-2.2944498,-4.8035054,-6.258875,-0.774801,-3.7269588,-4.07245,-0.081391364,-2.437291,-4.058499,-2.1913602,-2.2603765,-0.21060644,-1.1826662,-2.3765113,-0.47028294,-2.9304469,-2.9163935,-0.37109518,-0.39393437,-1.195411,0.2727402,1.1122975,0.8302318,1.3443421,-0.5000689,-0.3702545,-0.2915735,-0.553301,0.8560013,0.3623657,0.21412252,0.2662422,0.24873307,0.23217988,0.19154492,0.17864229,0.21930479,0.2259432,0.29184112,0.32410946,0.39810225
134,134,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/a14476a0-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4280.015110325169,2071.3717090145906,1.4689463,2.3062844,2318.866675193911,1088.063780409582,0.18683070709217975,0.38977556873105307,1.7067120181405895,-423.47318,84.134,-10.641159,7.78527,-16.411057,-0.39718646,-13.86917,-9.123728,1.7256542,-2.6325502,-2.5363457,-3.926368,-3.0749826,-4.7328963,-2.188198,-8.52812,-6.106307,-4.109915,-2.9871178,-4.5059667,-5.6150103,-2.5740604,-5.0474477,-2.1122582,-4.153465,-3.3795707,-4.361411,-4.6018248,-2.747355,-3.2091916,-2.4724874,-3.5564232,-1.4431616,-4.7553086,-2.9165006,-0.31983587,-1.1351405,2.0580494,3.6450427,3.6980064,2.6247365,2.4071906,1.6795642,2.9727364,1.1515218,-0.0059850537,0.05090681,0.05677999,1.8417156,-0.55261695,0.3250669,0.2190943,0.23029324,0.29539502,0.42978942,0.35889217,0.2857608,0.2390142,0.23052324,0.2376602,0.23508665,0.23577051
135,135,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/b50009c0-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4261.4208984375,2158.520224222986,1.3084254,1.4340478,2242.4233664092153,1038.5752427652112,0.17721045586961656,0.3818467103434299,2.304036281179138,-440.33032,90.63389,-0.80656433,-1.1677456,-18.222364,3.7790625,-12.816716,-9.424594,-5.1103654,-4.656302,-3.2653697,-3.2744021,-3.4990363,-6.2706256,1.2830728,-8.060125,-5.181334,-2.4202936,-3.07554,-7.0025578,-7.3944063,-1.9771892,-6.316659,-2.7540083,-4.145309,-3.1585565,-2.6231568,-3.6801703,-2.545677,-1.3777695,-1.2746723,-3.3656318,-2.3163958,-4.085264,-0.25309506,0.3466452,0.7421386,3.9855137,3.860455,3.562889,1.1471232,0.5577534,0.44942448,0.8001185,0.031023627,0.5045562,-0.5082138,-0.10506634,1.3659091,-0.50143474,0.20767424,0.25560597,0.22102538,0.2017522,0.385447,0.37924853,0.37882045,0.3074872,0.24228968,0.21633238,0.22649981,0.21775316
136,136,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/3827b170-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,3,0,0,0,0,3530.548095703125,1501.2941287241606,1.7273073,2.3450687,1836.9765604313054,990.7562382687483,0.103634356731123,0.30478562439204604,1.1093424036281179,-378.18967,86.7481,-7.0524287,47.858433,-19.45705,-14.038259,-41.180977,-16.899038,-1.88442,-20.623272,-5.0322695,-15.929265,-12.419522,-10.614142,-11.189335,-7.7991524,-5.2892265,-6.273543,-4.9127755,-4.004605,-7.9674416,-3.5979156,0.803433,-1.2997047,-0.9675538,4.034498,-4.7371807,3.2492845,3.495018,-4.017944,5.4544373,-4.525261,-4.3449793,-1.6927385,-4.3254485,-2.6360729,-2.0530949,-2.568807,-4.2480903,1.4844068,-1.9838152,-0.61995727,0.60395217,-3.9993632,-2.4827054,-2.6472652,-2.264016,-2.1677706,2.0999963,3.7092369,0.39293274,0.34194553,0.23036917,0.18693574,0.32296765,0.24946357,0.10289636,0.12326185,0.17825015,0.26916203,0.35427085,0.31351784
137,137,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/c91133c0-44e8-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4768.943385074013,1653.758340730442,1.4218801,1.893097,2443.130423426129,900.3273959927143,0.18925081433224755,0.3917077272748506,2.6453514739229025,-409.31146,78.03867,-6.910072,33.30419,-19.510551,4.2032595,-10.970435,-6.60106,-6.215899,-4.4523506,-0.06400937,-9.359629,-5.029392,-8.5055895,-0.3191581,-6.0349007,-4.212876,-5.414883,-3.831318,-5.459068,-7.1329007,-0.1755311,-5.1646905,-1.3512392,-4.536582,-2.3268435,-2.199146,-2.5774589,-1.2700361,-2.800831,-1.773009,-4.66427,1.2077155,-1.4884751,-1.5488645,1.2697967,0.5504435,1.1735059,-0.15955012,1.4135091,0.9757327,1.2695938,-0.74216634,-0.13094996,0.05381431,-0.45312327,0.21937634,0.47638834,0.5818912,-2.2705467,0.21503466,0.23591846,0.2756499,0.29696903,0.37195998,0.29559287,0.26832318,0.3298018,0.25998956,0.22009546,0.2825397,0.24422811
138,138,dsl_data/audio/speakers/k5bqyxx2lzIbrlg9/c111ac00-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,3,0,0,0,0,3584.2529296875,1505.2056819624027,1.4928935,2.0064778,1847.853908158945,871.6406584661215,0.12038889583593848,0.32541574884344804,1.450702947845805,-381.87897,81.832954,-4.6750317,28.932755,-20.758707,-6.6444902,-32.269733,-17.657291,-0.2606575,-26.234526,-4.6968145,-7.4167237,-9.597117,-4.114594,-9.68984,-7.436524,-4.338826,-2.4919255,-5.9674487,-5.4913435,-5.1551914,-4.4522505,-1.5939808,-7.2403326,-2.706678,4.154119,-0.61100847,5.9073796,2.2210767,-5.0011563,1.3241513,-1.4425553,-1.6829162,-0.69022447,-2.5824502,-2.914132,-3.274698,-4.602871,-4.2433453,-1.4789546,-2.7043664,-0.8448726,-2.616031,-3.4319577,-0.79204476,-1.4285893,0.28822336,-0.21157946,0.37956718,-0.5079678,0.3628293,0.3034592,0.27716726,0.21165083,0.19019562,0.20945966,0.19870123,0.13783883,0.15616779,0.2010704,0.39564368,0.41060853
139,139,dsl_data/audio/speakers/7B4XmNppyrCK977p/ded668c0-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,3,0,0,0,1,4382.231140136719,1655.7836232744492,0.98660374,2.5017612,2339.704679321442,970.199994199043,0.3252253541279153,0.46845898770360617,2.2187301587301587,-576.38324,69.17132,-21.798563,15.744287,11.959073,-18.528612,-7.5557175,-2.7440033,-7.35318,-5.298322,-6.8800607,-6.8041253,-4.31142,-3.0311444,-3.3370228,-3.6301203,-0.9017586,-2.6738422,-4.893436,-4.3755755,-4.6542363,-3.481613,-4.2852936,-4.593232,-3.6718817,-4.0600085,-3.7390401,-2.8872702,-2.93779,-2.6251187,-2.21926,-4.6776714,-3.6579201,-1.880196,-3.2637775,-1.8233503,-2.3610742,-3.2126358,-1.6198808,-2.7633789,-3.2547338,-0.43036172,-0.40686616,-1.9265667,0.13243188,-0.27216256,-1.1481456,1.3719467,1.9404011,2.0017457,0.34134388,0.31038168,0.1980169,0.22434115,0.18480663,0.22785938,0.21682163,0.22525835,0.21962343,0.2995709,0.38447416,0.35612544
140,140,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/cc52adb0-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4347.961095861487,1850.717407854623,1.5155909,2.0846255,2224.8189562695725,921.703372269925,0.1631281056519544,0.3694825121685182,1.7067120181405895,-400.463,97.66823,-14.933985,18.135565,-14.50118,3.0172603,-15.068234,-4.253748,-1.4134572,-1.8372184,1.4921863,-5.698657,-3.5397983,-9.037233,2.1194456,-5.338951,-3.3879516,-0.56575525,-4.3837833,-6.141235,-7.056525,-2.1732974,-4.3935275,0.021886135,-2.8790126,-0.39846113,-2.6608284,-3.805326,0.21241766,-2.0809572,0.0025149544,-2.530093,-1.189861,-2.7153609,-0.0053037726,0.8731654,0.8606356,4.5976124,1.2223465,1.6728208,0.08967933,-0.1599431,-0.7096465,-0.8649963,0.8815279,0.49394473,-1.4797527,-1.5812664,1.2379776,-0.9060197,0.2748158,0.27437517,0.22661127,0.20342492,0.4011118,0.34510127,0.3063371,0.27078152,0.22344682,0.255145,0.3416395,0.22309938
141,141,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/55b1c480-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,5239.6764070084955,1084.4576232281909,1.4249352,1.5792722,2739.7357397479113,575.7852346951254,0.20941444433899592,0.4068906915145461,2.389342403628118,-407.22812,65.61354,-28.378607,26.642424,-18.578371,9.6670685,-7.373227,-3.8938487,-3.7818086,0.13510117,3.4855444,-4.201822,1.5724937,-6.2660055,3.3933387,-6.6692123,-0.94525474,-0.26208222,-3.4236162,0.7009629,-3.1207912,-0.07124237,-4.4082937,1.4352208,-2.9790514,-2.6931996,-1.0723459,-0.20000288,2.0346527,0.59957325,3.836499,-1.5987403,2.9811816,0.21358001,-2.4471078,-0.18560103,-0.43793973,2.1591136,-0.7478616,-2.000992,-3.531107,-1.0720516,-1.0474199,-0.8683968,-2.7931323,-3.116953,-0.43985397,-2.1923175,-1.0395249,-3.706881,0.21974318,0.21658796,0.20991214,0.22301134,0.25922382,0.25647348,0.2521207,0.23906395,0.25270173,0.30775726,0.45855424,0.39409196
142,142,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/d7872dd0-450e-11e9-9539-7f047cfe24d1.wav,Q4vMvpXkXBsqryvZ,3,0,0,1,1,3942.1142578125,2170.635219168779,1.0652483,2.2789135,2065.114659858517,941.696420129254,0.12154557959234713,0.32676023575996443,1.450702947845805,-423.4988,75.21629,-12.5513735,-13.209566,-18.711819,3.1331205,-10.865195,4.5004683,-5.3407273,-7.512791,0.8354046,-12.564852,-10.388828,-8.803374,-7.850593,-10.037456,3.6360369,1.5387207,-2.2570474,1.390723,0.78427947,1.6066848,-2.1202188,-0.07003429,-8.140922,-6.3605437,-6.336879,-8.794074,-4.436835,-2.3110292,0.91261697,-2.446459,-0.693667,-2.5986407,-1.1930542,0.75423557,0.5275035,-0.06912297,-2.860119,0.7735251,0.40446803,2.7245097,1.5194467,-0.63123274,-1.2924433,-1.8760836,-0.1479344,-3.5807211,-3.4648783,-1.4069912,0.11961974,0.11558894,0.18618238,0.2185637,0.23570292,0.3759893,0.38397974,0.28929463,0.30966425,0.2778742,0.3784436,0.27536342
143,143,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/556c2410-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4771.722512167008,1848.8846969547167,1.3761952,1.809798,2610.3643475225244,1144.9888121600006,0.2043547581853027,0.4032293280409166,2.8160090702947844,-369.12128,59.736362,-2.9715443,17.421328,-14.674834,1.3065318,-12.085465,-0.57893836,-8.197409,-5.797283,3.0779827,-5.94058,-5.7445593,-7.6591945,0.986469,-4.2541857,-3.7484705,-3.0418115,-1.3774217,-4.807377,-5.014752,-3.5152974,-5.7466397,0.51036906,-5.059073,-2.4970841,-3.1653144,-3.873099,0.3077587,-1.0599116,-0.06639926,0.80514777,0.61220133,-0.9593883,0.23307572,-1.5356079,-0.06710956,0.028912134,0.5348213,1.5163534,-0.42283234,1.6536319,0.24655536,-0.2802658,0.1522221,0.6273425,-0.54183257,-0.05223975,1.0286782,-1.7819465,0.24207017,0.24068788,0.23918681,0.2861851,0.36910057,0.25348786,0.25840008,0.28071296,0.34442145,0.30984542,0.28721705,0.21598403
144,144,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/f08cd490-44ed-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4537.8800675675675,2127.8619244032648,1.2901492,2.2508557,2449.3846954979863,1162.1332470195916,0.19423185941043083,0.39560819531500796,2.56,-388.8358,63.473434,0.46999934,15.960724,-11.310623,-4.359133,-12.800161,-4.9093843,-11.109965,-4.27704,0.87949735,-5.8129306,-2.8878648,-3.270653,0.0951469,-7.4509287,-2.1149,-2.2431846,-4.0191655,-5.820814,-3.5353985,-2.5221598,-7.048308,-1.1882231,-4.5635157,-2.438277,-4.7694044,-4.63441,-1.394491,-3.0997124,-1.3454105,-1.9364562,-0.71714383,-1.5929048,1.0994321,1.3682858,2.7613523,2.559859,0.58149016,3.2170498,2.3618062,1.7776115,1.7632838,2.010578,0.4494598,1.080185,0.47956222,-0.3060222,-0.40529743,-0.7119459,0.23902632,0.2315446,0.24504262,0.26445514,0.4016378,0.3160002,0.32999122,0.30938166,0.24432194,0.22700255,0.2639345,0.23068134
145,145,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/612c34d0-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,3848.8225600298715,1440.2133086352676,1.6478772,2.642382,2024.6957638577476,1093.085924050266,0.11038653241212887,0.3133709397409959,3.1573242630385487,-332.20563,88.33453,-25.242933,40.88773,-18.370483,20.398928,-12.913964,-4.802186,5.711282,8.782251,-5.985859,-14.172035,-1.7866226,-12.429076,-2.6048696,-7.458017,0.64653915,-10.6224165,-9.289034,-5.191461,-3.7561839,-2.216633,-8.431113,-2.330393,-9.796936,-0.15830508,-5.2070727,-5.1316676,-5.395344,-9.909788,1.6986052,-1.9345243,-0.65080315,10.40022,13.908406,1.7291394,1.969972,-2.2062776,-7.7400036,1.8138425,3.110603,0.7389478,-1.6995463,-3.6365705,-3.634942,0.9044202,-0.40317282,-0.17136776,-3.883488,-5.346954,0.11194599,0.08164771,0.1804645,0.13894437,0.13457692,0.18355712,0.15228632,0.39496905,0.4215849,0.29539794,0.3278717,0.29667976
146,146,dsl_data/audio/speakers/Q4vMvpXkXBsqryvZ/6cac9430-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,3,0,0,1,1,4297.87353515625,1818.5481598681295,1.2656574,2.099516,2066.638471053566,769.3353114517961,0.08590209790209791,0.28021942737454214,1.6213151927437641,-378.50897,69.63364,-18.143585,7.900458,-8.91083,-3.4280374,-31.15987,-1.2164345,-15.475577,-18.817268,-6.9839807,-16.550764,-14.2937355,-18.721214,-6.902501,-13.183975,-0.46601945,-2.8115296,-1.9867767,4.082763,-2.5794451,5.334384,-3.5057297,0.86849916,2.22125,2.8659678,2.3113008,-0.99993056,2.395282,-0.95133877,-3.7157829,-7.4904437,-3.535697,-2.5945601,0.96161366,0.8592633,-2.5347052,-1.928341,-1.2457644,2.3714867,-0.063849926,0.18409349,-1.0477494,-0.7720523,0.0047654635,-0.54561883,-1.8696381,-4.599789,-2.0817845,-0.15124191,0.27704263,0.21278763,0.38175917,0.2683445,0.19197898,0.43544808,0.31960297,0.09785823,0.08963221,0.090088084,0.2411795,0.39922535
147,147,dsl_data/audio/speakers/7B4XmNppyrCK977p/9b00da00-45cc-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,4050.503173828125,1699.09068959627,1.3381428,2.194837,2305.4207889713634,991.2590003636947,0.28917014408314307,0.45337707468957605,2.304036281179138,-574.8521,71.28909,-34.670414,25.86364,1.62281,-16.079222,-4.7158165,-6.8419423,-5.1939673,-6.0852156,-8.801806,-4.874699,-3.262062,-4.5499525,1.0133376,-5.7258315,-4.1605854,0.256139,-5.1195927,-4.1012907,-5.8855944,-3.7734623,-5.217206,-6.851384,-4.433612,-5.127857,-2.6486905,-3.1987145,-4.0327325,-3.3847702,-2.0811844,-2.850161,-4.4381256,-2.2526405,-2.0621564,-2.95532,-1.8469504,-0.48874682,-2.7579818,-3.495141,-2.7771337,-2.9586518,-1.6952153,-0.26127023,2.6260114,3.3201535,3.6412737,1.8653531,-0.49355137,0.990148,0.22850907,0.25622755,0.33460224,0.3513852,0.24336503,0.1896059,0.20198092,0.24442255,0.25251314,0.28713524,0.2939738,0.3229273
